"idtwitter","subj","pos","neg","iro","top","TEXT"
"152350664192823296","1","1","0","0","1","Tweet Not Available"
"193075429026955266","0","0","0","0","1","“#Grillo spieghi i condoni di #Gestimar che ha fatto con il fratello. #piazzapulita”"
"161704259996491776","0","0","0","0","1","“Il governo Monti e lo spirito del finanzcapitalismo http://t.co/3SFM1IeZ”"
"137186000928649216","0","0","0","0","1","“Aforisma di Mario Monti » http://t.co/hsjbVbyl via @aforisti”"
"391858430866358272","1","1","0","0","0","“#rt seguimi e ti seguo. daidai💕 02”"
"136524078948425729","1","0","1","1","1","“Nel Governo Monti, Amato dr sottile e Letta uomo di similaun? Mancano solo Andreotti e Forlani!”"
"149951902392647680","0","0","0","0","1","“Maroni: Se Monti farà cose giuste lo sosterremo"": ROMA, 22 DIC – ''Se il governo Monti continuera' a fare le co... http://t.co/gNMtRdRE”"
"137056375883837440","0","0","0","0","1","““@la_stampa: Governo #Monti: Giù il sipario sulla #politica spettacolo L'editoriale di @mariocalabresi http://t.co/sdkGUQZ7” @LuigiDiIasio”"
"196355139383214080","1","0","1","1","0","Tweet Not Available"
"164682652027322369","1","1","0","0","1","“CAMPANIA, AMENDOLA (PD): GOVERNO MONTI PRIMO AD AIUTARE IL SUD - il Velino/AGV - Agenzia Giornalisti http://t.co/NVGcJ7r9”"
"137204370923192320","1","1","0","0","1","“Fitch promuove Governo Monti, può essere una sorpresa positiva per mercati - http://t.co/LYm3aE6C: http://t.co/4AKNaTeB via @AddThis”"
"165029712501018624","1","0","1","1","1","“Difendere Mario Monti sta diventando più impegnativo che difendere i Killers dagli indie hipsters.”"
"144027139820371969","1","0","1","1","1","“il governo Monti mette tasse su tua mamma, tua sorella, il cane, il gatto, il topo, l'elefante, non manca più nessuno..#salviamo_i_leocorni”"
"144867304583348224","1","0","0","0","1","Tweet Not Available"
"139760976290512897","1","0","1","0","1","“MARIO MONTI E LA MASSONERIA: UNA RELAZIONE PERICOLOSA PER L'ITALIA. http://t.co/Eufdnt6I /via @wordpressdotcom”"
"137160025666895873","1","1","0","0","1","“Chi è Mario Monti - YouTube http://t.co/mfx9qtYt via @AddToAny (interessante ed utile)”"
"195467226642530305","0","0","0","0","1","“#Mentana:#Grillo non è solo l'edizione 2.0 di Roma Ladrona, ma con questi partiti sono un'alternativa credibile"" #ijf12”"
"395572240357797888","1","0","1","0","0","Tweet Not Available"
"395581198036381696","1","0","1","0","0","Tweet Not Available"
"195795025693638657","1","0","0","0","1","“Comunque l'entrata a gamba tesa del presidente della repubblica contro #Grillo e il #M5S in campagna elettorale è x lo meno irrituale"".”"
"191563766847119360","1","0","1","0","0","“@GiuLovesHarry anche i miei mi sbattono fuori di casa la mattina cwc”"
"160399931973181441","1","1","0","0","1","“#Introna: “bene lo stop del Governo Monti sull’off shore”: PRENDO atto con soddisfazione che… http://t.co/kJC1ZjEk”"
"144475368785580032","0","0","0","0","1","“Stato del #debito etica della colpa. governo #monti http://t.co/fg8xoLyv”"
"134558780712161280","1","0","1","0","1","“@insopportabile @simonespetia sarà ma io ho come l'impressione che il governo Monti non interverrà sulla spesa pubblica (vedi La Casta"")”"
"396612265010802688","1","1","0","0","0","Tweet Not Available"
"396706143596457985","1","0","1","0","0","“Ma che cazzo ci fa #padoin in campo??? #FinoAllaFineForzaJuventus”"
"192916021919752192","0","0","0","0","1","“Secondo @fattoquotidiano i contro"" di #Grillo e M5S sono ""siccome hai detto che tutti i giornalai sono pennivendoli allora sei cattivo.""”"
"191851688934653953","0","0","0","0","1","“@giuseppelomba10 Con tutto il rispetto per #Grillo ed il lavoro che ha sempre fatto, ma tu credi veramente che possa salvare l'Italia?!?”"
"186902560068739073","1","1","0","0","0","“@LvgaMarco mi sa che è fatto apposta! #chegrandeidea”"
"391954288819576832","0","0","0","0","0","“@yummyselena_ antonello tu?”"
"144093613536718848","1","0","1","0","1","Tweet Not Available"
"192921599568134144","1","1","0","0","0","“@Secondorosso228 @davidemichigan @apilotto grazie signori............. ma a me piace che posso farci?”"
"195479536631164928","1","0","1","0","1","“Nella giornata della Liberazione l'attacco di #Napolitano a #Grillo é stato un vero autogol. Se é il Presidente di tutti e non di una parte.”"
"193074886716030977","1","0","1","0","1","“#Grillo , a differenza di ciò che dice, non ha proposte concrete, spara a zero su tutto e tutti, è facile far politica così #Piazzapulita”"
"187125889270685697","1","0","1","0","0","“Ore 12:33 e ancora niente pioggia #firenze #siccità. Eppure il governo ladro c'è... (facile-facile)”"
"194164619319853056","0","0","0","0","0","“Video: #Juventus 4-0 #Roma Vidal http://t.co/VSNFJeTZ Vidal http://t.co/erppeyne Pirlo http://t.co/Tssr0qGC Marchisio http://t.co/RJJiLavV”"
"146177814461300736","1","0","1","1","1","“Il governo Monti è come il medico al capezzale del malato. Siete ancora contrari all'eutanasia?”"
"196299383996821504","1","0","1","0","1","“@YouDem Siii il PD partito della costituzione? Ma se non rispettano neppure il diritto di opinione! Vedi la vicenda #Grillo #Napolitano”"
"197028308918087681","1","0","0","0","0","Tweet Not Available"
"393270553403854849","0","0","0","0","0","Tweet Not Available"
"193062247382257664","1","0","1","0","1","“@chiarelettere #Grillo è una papula cutanea del sarcoma chiamato politica italiana, non è anti-politica ma un sintomo della stessa.”"
"150856422484217856","0","0","0","0","1","““@civati: il governo Monti, a Natale, regala l'agenda digitale: http://t.co/HNEQs803” @AlfonsoFuggetta”"
"188290059361988609","0","0","0","0","0","Tweet Not Available"
"393172918064386048","0","0","0","0","0","“Novità in vista: @TiniStoessel canterà il brano #Libresoy, tratto dal nuovo film Disney 'Frozen: il regno di ghiaccio', in italiano!”"
"392037008685957120","1","0","1","0","0","“@marco14887 @977Mc Cavasin sarebbe l'ALL degno de na MMerda come #Lotito ..ma a #Salerno non nella #SSLazio1900 .. nun ce rompete er cazzo!”"
"391936437249384448","1","1","0","0","0","“Il MIO regalo per Natale. Grazie Mamma <3”"
"153849046677721088","0","0","0","0","1","“Utilizzo dei contanti in Italia: La misura di Mario Monti prevede la riduzione dell’utilizzo del denaro contante... http://t.co/hpKWnBTr”"
"191641327874752513","1","0","1","0","0","“Mamma mia questa!! se non si sta zitta mo la faccio morire prima che affonda del tutto!”"
"137074497793699840","1","1","0","0","1","“@SkyTg24 #ditelavostra Ci voleva un cambio di stile e di passo! Il Governo Monti farà bene alla nostra autostima .”"
"134636081768431617","1","0","1","1","1","“Odifreddi: Mario Monti santo subito? http://t.co/YHq3F4nq”"
"195817506806562818","0","0","0","0","1","Tweet Not Available"
"190345490565566464","0","0","0","0","0","“@ALBELY_81 ahahah!! Ma che fine ha fatto @CraccoUgo detto la torcia umana""...???”"
"195218601756729344","1","0","1","0","1","Tweet Not Available"
"197019966267068416","1","0","1","0","0","“@soter78 e magari son gli stessi che hanno votato x il #PDL dove hanno molti indagati x mafia. purtroppo l'italia e anche questa.”"
"148732949183991808","1","0","1","0","1","Tweet Not Available"
"192627943233683458","1","0","1","0","1","Tweet Not Available"
"144706318937243648","0","0","0","0","1","“Ma se cominciassimo a dire che anche i #sindacati non pagano l'#ICI e che dovrebbero pagarla anche loro? #manovra #governo #Monti”"
"142592155377082370","0","0","0","0","1","“A #Napoli la prima iniziativa contro il Governo #Monti: lunedì 5 dicembre alle ore 16.00 @Università Orientale”"
"158277785952063488","1","0","1","1","1","Tweet Not Available"
"145186992450310144","1","0","1","0","1","“sono profondamente deluso il governo Monti doveva essere la soluzione ma forse il diavolo ci ha messo lo zampone”"
"135742753840697344","1","1","0","0","1","“La «buona fede» del Professor Monti*** | Global Project http://t.co/K1gQD47C”"
"396725241495298048","0","0","0","0","0","“ogni sabato, nella mia mente delle colonne sonore si ripetono in continuazione.”"
"144006521477533696","1","0","1","0","1","“FORTE CON I DEBOLI DEBOLE CON I FORTI. No alla manovra del Governo Monti, si ad una vera patrimoniale. http://t.co/OocNUI4M”"
"125695266887184384","1","0","1","1","1","“Mario Monti: c'è il rischio ... di trasformare l’Italia da Stato fondatore in Stato affondatore dell’Unione europea""! http://t.co/z3S1cVFR”"
"163743977869287424","1","0","0","0","1","“Mi sto preoccupando. Questo weekend Mario #Monti non è andato ospite in nessun programma tv. Starà mica male?? #mariolevalamanodallatasca”"
"396545685035954176","1","0","0","0","0","Tweet Not Available"
"192192902246580225","1","0","1","0","1","“@alinomilan #Grillo è peggio populismo in circolazione. #Napolitano fa bene, ma difende sistema di cui è a capo e di ed in cui ha vissuto.”"
"134954037266219008","1","0","0","0","1","“Governo Monti? Calma e sangue freddo | Rudi Russo (IDV): http://t.co/FKtPldY3 via @AddThis”"
"393306871756783616","1","1","0","0","0","“Gran bazza quest'ora buca in giro per la scuola :')”"
"192993891358744579","0","0","0","0","0","Tweet Not Available"
"393479279264018432","1","0","0","0","0","“@PeppeRecupero ah bene... e in che paese lavori? sei diplomato?”"
"144068765804535810","0","0","0","0","1","“Energia e Ambiente: GOVERNO MONTI: IL MINISTRO CLINI DICE SI AGLI INCENTIVI http://t.co/wra9WAUA”"
"138966060719284224","1","1","1","0","1","“@GiorgiaMeloni: non sono d'accordo con questo Governo #Monti ma spero faccia bene, per il bene dell'#Italia”"
"137086129550802945","1","0","0","0","1","“...Paura della crisi? Terrore del pignoramento imminente? Non preoccupatevi, Mario Monti pensa a tutto...”"
"192967287156908034","1","0","1","0","1","“No, @MarcoFollini : è la via che propone #Grillo per trasformare l'Italia in un regime peronista di stampo centroamericano. Il suo sogno.”"
"154252261244145664","1","0","1","1","1","“ma mario monti e' meglio della profezia maya? mah....”"
"195531990336937985","0","0","0","0","0","“Magazine: on line il primo numéro anche per IPAD! http://t.co/75gTA5NW”"
"157983317529083904","0","0","0","0","1","“Governo Monti: attacco di Anonymous | Informatica http://t.co/tsWSJUhU”"
"143529006346678272","0","0","0","0","1","“Nuovo aumento dell'Iva da metà 2012 del 2% ( al 23%) e nuovi rincari dal Governo Monti http://t.co/BwYArMWM”"
"157398170983337985","0","0","0","0","1","“Srl facile. Lettera aperta al #Governo #Monti http://t.co/iUIUpOXn #srlfacile”"
"157015957519343617","1","0","1","0","1","“Anche i duri e puri del governo #monti hanno i loro peccati. Non sarà ora di fare un cambio generazionale in politica?”"
"161747922894073856","0","0","0","0","1","“Olimpiadi Roma, pressing sul governo Monti valuta dossier ... http://t.co/uXVhxTfn”"
"138359283829051392","1","0","1","0","1","“chiuso @palazzochigi un pessimo precedente per l'esercizio di ironia e critica sul governo #Monti”"
"391912316280647681","1","0","1","0","0","“La troika e i nuovi fascismi via @beppe_grillo http://t.co/bESnBEbHZv”"
"135275619972952064","1","0","1","1","1","“@bartezzaghi Mario Monti super partes = martirio o superman pesta”"
"146016830371266560","1","0","1","1","1","“Il Governo #Monti non ha fatto nulla però cala lo spread e si riprende la Borsa di MIlano. Il gioco delle 3 carte vince sempre :-)”"
"148079979543003136","1","0","0","0","1","“ATTENZIONE! IL GOVERNO MONTI VUOLE TASSARE LE TASSE SUI TASSI D'INFLAZIONE. METTI MI PIACE"" SU QUESTA PAGINA SE... http://t.co/cnjpRPWo”"
"164760861838282754","0","0","0","0","1","“La Sinistra nell'era del Governo Monti: costruiamola insieme. http://t.co/HuGRx6X3”"
"144691662420058112","0","0","0","0","1","“articolo di Valerio Valentini per http://t.co/Dtw96KT6 Mario Monti ha presentato, nei giorni scorsi, la… http://t.co/FkrmGaQl”"
"391971463596494849","1","0","1","0","0","“la gente è scema”"
"144185534997204992","1","0","1","0","1","“SONO CONTRARIO AL GOVERNO MONTI-NAPOLITANO ....NON HA TOCCATO LA CASTA....LA CGIL CISL UIL UGL ,PROPRIETARI... http://t.co/w0wrDKR5”"
"196247023257792512","1","1","1","0","0","Tweet Not Available"
"141460606900375552","1","0","1","1","1","“La salivazione dei giornalisti italiani nei confronti del governo Monti oramai é grottesca. In Rai poi raggiunge la forma di bava vischiosa.”"
"137144593597726720","1","1","0","0","1","“Nasce il Governo Monti, i nostri migliori auguri di buon lavoro : Generazione Italia http://t.co/UY3m4Ulq”"
"393294229708894208","0","0","0","0","0","“Questa sera a Mondo Inter il Presidente Massimo Moratti!:  APPIANO GENTILE -  Come ogni... http://t.co/s8vPgNt7Te”"
"136844106646302722","1","1","0","0","1","““@Linkiesta: Il governo Monti è chiaramente anti-Lega: dal ministero del federalismo a quello della coesione territoriale La meglio notizia”"
"138972653502464002","1","1","0","0","1","“L'account ufficiale @GiulioTerzi è il primo della squadra di Mario Monti a sbarcare su Twitter: benvenuto! http://t.co/aXFHM8F2”"
"134514959420895232","1","1","1","0","1","“Il neo senatore Mario Monti premier? E Bossi minaccia: «Andare all'opposizione è bello»: ROMA - Toccherà a Mario... http://t.co/Xevq03oW”"
"136817727678590977","1","0","1","1","1","“Speriamo che il governo Monti duri poco perchè Gnudi non ci arriva al 2013. #ministri”"
"195607418963640320","0","0","0","0","1","“@Serv_Pubblico #Grillo descrive il disastro. Ma si dovrà abbassare la voce e capire che fare, prima o poi.”"
"391824584233996288","1","0","0","0","0","“venerdì venerdì venerdì”"
"195609473895759872","0","0","0","0","1","“@giuliainnocenzi non mi risulta che #Grillo sia un politico..come tutti gli altri giornalisti, parlano della persona e non degli argomenti.”"
"195474705162051585","0","0","0","0","1","“Cambiano le regole della #democrazia. I vecchi ordinamenti non valgono più. Maggiore #e-government #e-democracy #Grillo docet @beppe_grillo”"
"192355241583329281","1","0","0","0","1","“#Grillo vuole fare una Norimberga ai partiti. I partiti vogliono fare la parte dell'imperatore Hirohito :)”"
"393332329860837377","1","0","1","1","0","“Bella quella sconfitta con il Real”"
"190780856124702722","0","0","0","0","0","“@valwaiting mi avvalgo della facoltà di non rispondere.”"
"138599946873094144","1","0","1","0","1","“Nigel Farage - governo fantoccio in Italia Mario Monti ha contribuito a creare il disastro http://t.co/3u2r6eNi”"
"134929814216900608","1","0","1","1","1","“applauso freddissimo al Senato per Mario Monti. Ottimo.”"
"158102235476262912","1","0","0","0","1","Tweet Not Available"
"135027991146270720","1","0","1","0","1","Tweet Not Available"
"143292258295353344","1","0","1","1","1","“Io farei pagare la manovra solo a quelle/i che hanno esultato per la nascita del governo Monti! 'ccivostra !”"
"142945993699246080","1","0","0","0","1","“'Il fatto che l'unico anagramma di Mario Monti sia matrimonio"", è una sicurezza?' (cit. La Cigna)”"
"195788978459389952","0","0","0","0","1","“#elezioni vicine e giornalisti di #regime che buttano cacca su #Grillo e #M5S tutti insieme appassionatamente a difesa del #Monti nazionale!”"
"142716341483343872","1","1","1","0","1","“@D1M9G72 non spenderò mai una parola per difendere il governo Monti,ma penso sia una medicina necessaria dopo gli anni berlusconiani.”"
"159766429888028675","1","0","1","1","1","“#Calderoli: Ho trovato uno più razzista di me, il professor #Monti è un disgraziato"". Il cervello di Calderoli aderisce al #sopastrike.”"
"391819418545971200","1","1","0","0","0","“@clandestina0204 buongiorno cara”"
"142956133164920832","1","0","0","0","1","“Cosa si nasconde dietro Mario #Monti? http://t.co/ZkS95znu”"
"162095492325572608","1","0","1","1","1","Tweet Not Available"
"135038181149114370","1","0","1","1","1","Tweet Not Available"
"196190521188823040","0","0","0","0","1","Tweet Not Available"
"188616551786754049","1","1","1","0","0","Tweet Not Available"
"192337152691015680","1","0","1","0","1","Tweet Not Available"
"161780688171958272","0","0","0","0","1","“Carnevale Viareggio: carri ispirati a Monti, Berlusconi resta protagonista: #carnevale #mario monti #santo subit... http://t.co/wyvDMVem”"
"193068851003523073","0","0","0","0","1","“@ricpuglisi @tboeri @lavoceinfo grazie alle nuove frequenze, #Grillo lo si potrebbe spedire su qualche canale digitale n° 92342134 LoL”"
"162099721966600192","1","1","1","0","1","“Brivido per una frase infelice, poi il Fmi promuove il governo Monti http://t.co/cBhmc9M6 via @addthis”"
"191563436126248960","0","0","0","0","1","Tweet Not Available"
"136152554122907649","1","0","0","0","1","“Sembra che Mario Monti - impassibile come una sfinge - abbia respinto tutti i condizionamenti e i ricatti del Caimano. http://t.co/tsjD0hgy”"
"156462316337115137","0","0","0","0","1","“Su #La7 bel confronto da Lilli Gruber tra @beppesevergnini e @pbersani sul governo Monti e il futuro dell'Italia”"
"144117028704354304","1","0","1","1","1","“Ne rimarrà uno solo! No....non e' la frase di Highlander ma quella di Mario Monti pensando ai pensionati!”"
"393417730717929472","1","1","0","0","0","“@sheloveslea fa paura? hahaha”"
"165093097066344448","0","0","0","0","1","Tweet Not Available"
"135278854251094016","0","0","0","0","1","“Nel Pd in queste ore continuano a ripetere (dalle parti di Bersani) che se Berlusconi dice di no al governo Monti il governo Monti non si fa”"
"186432539483840512","0","0","0","0","0","Tweet Not Available"
"143388561532661761","1","1","1","0","1","“Dopo aver letto il sunto della manovra finanziaria proposta dal Governo Monti comincio a pensare che le elezioni anticipte siano più eque!”"
"193077743066423296","1","0","1","0","1","Tweet Not Available"
"133535736656953344","1","1","0","0","1","“Mario Monti sarebbe quello in grado di unire i due schieramenti nel dopo #Berlusconi. Mari e Monti insomma.”"
"187212724462297090","0","0","0","0","0","“@ErMatteo ma alla fine te la sei presa o no la macchina a pannelli solari?”"
"134574983925088256","0","0","0","0","1","Tweet Not Available"
"147376622419443712","1","0","0","0","1","Tweet Not Available"
"136141444070121472","1","0","1","0","1","“La base leghista si sfoga su Radio Padania: “Monti? Un golpe”: #lega nord #mario monti #radio padania MILANO – I... http://t.co/qHDM4Uyk”"
"145833870061871107","1","0","1","0","1","Tweet Not Available"
"143645734821052417","0","0","0","0","1","“I principali provvedimenti della #manovra del governo #Monti: http://t.co/3Yz8NHkc”"
"142335907083714561","1","0","1","0","1","“'governo monti, la fabbrica della povertà'. titolo della Padania di domani”"
"196179060274106368","1","1","0","0","0","“@Styron_xx asdasdlfk *-* ma grazie tesoro. c:”"
"144169221876760576","1","1","1","0","1","“Non condivido molte scelte del Governo Monti ma a me la #Fornero piace e dopo la battuta a Maroni ancora di più... #ballarò”"
"391989939925434368","0","0","0","0","0","“Azione e geopolitica, Tom Hanks è il Captain Phillips"" http://t.co/vWIO06z5W4”"
"393366579779760128","0","0","0","0","0","Tweet Not Available"
"193382865050943488","1","0","0","0","0","“@loikon @SleepingCreep @fnicodemo Un passo alla volta, sto arrivando...”"
"193257587645485056","1","0","1","0","1","Tweet Not Available"
"188598137798148099","1","1","0","0","0","“Buona vigilia a tutti. E giù le mani dagli agnellini! INI INI! IRSTR”"
"192589633769586689","1","1","0","0","0","Tweet Not Available"
"391912319430975488","1","1","0","1","0","“Se #DavidBowie accetta il ruolo in #Hannibal, non credo che potrei #sopravvivere alla vista di lui e #MadsMikkelsen vicini.”"
"193076006662324224","1","0","1","0","1","“#Grillo è populismo, non si può non sostenere. Il problema è che forse è proprio lui a fare da cono d'ombra sul movimento.”"
"194072247026204672","1","1","1","0","0","“@friendsarecute Davvero.. Però potrebbe succedere, xò gli voglio bene comunque v.v”"
"164262880181624832","1","0","1","1","1","“Fra un pò mario MONTI sarà innevato............si prevedono manovre ghiacciate!!!”"
"145108707141894144","0","0","0","0","1","“Manovra economica Monti: ICI e Chiesa, chi la deve pagare: La manovra economica del governo Monti chiede a tutti, o… http://t.co/4TdShQYK”"
"144819632778395649","1","0","1","0","1","Tweet Not Available"
"187965263663214592","0","0","0","0","0","“@ViolaSmile_ aw, oggi invece hanno fatto 2 articoli italiani su hunger games >.<”"
"195574111374802944","1","0","1","0","1","“@pbersani #Grillo avrà anche esagerato,ma non si permetta Lei e tutto il #PD di continuare ad essere dei #parassiti sociali (vale per tutti)”"
"146370619523608576","0","0","0","0","1","“Ballo Musica Arte Sport e Arredo: Manovra finanziaria Governo Monti"" http://t.co/tGwZFzbB”"
"157524622747762688","1","1","0","0","1","Tweet Not Available"
"393443903761690624","1","1","0","0","0","“bellina la nonna che mi da 5 euro :')”"
"143480443004653568","1","0","1","1","1","“la #fornero se mette a piagne mentre spiega come la #manovra del governo #MONTI metterà in ginocchio la gente: #lacrimedicoccodrillo”"
"137205261491376128","0","0","0","0","1","“#governo #monti #ministri nell'archivio di Radio Radicale: #Corrado #Passera #Ministro #Sviluppo #Trasporti http://t.co/ifIbvHve”"
"140404357492523008","0","0","0","0","1","“Casini Destra, sinistra e centro in Italia non hanno senso e non esistono piu', alle prossime elezioni con chi fedele a Governo Monti""”"
"160306960883920896","1","0","1","0","1","“Beppe Grillo critico sul Governo Monti - Agorà 19/01/2012: http://t.co/5vy3hECm via @youtube”"
"137101826163097600","1","1","0","1","1","“Il governo Monti ha giurato, ma il difficile arriva ora. Beh, non è ancora il momento di cominciare a farci gli upgrade a vicenda! (RB)”"
"142576473734250496","0","0","0","0","1","““@ItaliaOggi: La Luiss azionista di peso nel governo Monti http://t.co/EDaKTQGv via @italiaoggi” @luigi_vasta @choebin”"
"150156599820955648","1","1","0","0","1","“Sostegno doveroso al Governo Monti per garantire rigore, equità e crescita"" http://t.co/8apvTL06”"
"161476555292409857","0","0","0","0","1","“Può l’Italia fungere da ponte tra la sponda sud del mare nostrum e l’Europa? Mario #Monti in #Libia http://t.co/lnq08lUr”"
"137088692794818560","1","1","1","0","1","“ora gli studenti che manifestano hanno da sempre la mia solidarietà ma: contro il nuovo Governo? Esageriamo!!!!! #governo #Monti”"
"134407466032173057","1","1","1","0","1","“Rivoluzione copernicana per B. che fino a stamattina ripeteva urbi et orbi di vedere all'orizzonte solo il voto, ora apre a un governo Monti”"
"143114394287611904","1","0","0","0","1","“#Notte a tutti. In attesa delle sentenze del governo #Monti. Speriamo che noi ce la caviamo.”"
"136790345651462144","1","0","1","0","1","“Mario Monti i sacrifici falli tu e l'amici tua e chi te sostiene ! Noi li famo già da 'na vita...”"
"196350996958552065","1","0","1","0","0","“@EAntiga @massifont sul diario della giulia ho scritto #munafò ad esempio giusto per restare in tema e lanciare le frecciate alla bisi”"
"136743521163026433","1","0","1","1","1","“Ma quindi Catricala', Severino e Visentini nel governo Monti? Stiamo a fa il governo Bocconi-LUISS? #annamobene”"
"135273785870913536","0","0","0","0","1","“Quel dubbio di Romano Prodi non su Monti ma sul governo Monti http://t.co/tqYHrFRK”"
"190825001560190977","1","0","1","0","1","“Dopo Silvio,Umberto e Tonino ci tocca un altro capopopolo: #Grillo nel nuovo parlamento...”"
"165376404870017024","1","0","1","0","1","“Ahò, ah stefano, ogni tanto ti prendi delle cantonate. #Fassina: Mario Monti ha usato un linguaggio offensivo, violento ed estremista""”"
"187908358001532929","0","0","0","0","0","“Sanber alla vamoos :D”"
"143419588078600192","1","0","0","0","1","“La #manovra del Governo #Monti su liberalizzazioni e concorrenza, #Passera troppo generico. Sospeso il giudizio.”"
"137141832290275328","0","0","0","0","1","“Governo Monti: la diretta streaming dal Senato per la fiducia http://t.co/u3cUbrmf #monti #fiducia #senato”"
"190335270896414721","1","1","0","0","0","“C'è poco da fare. A me cambia la giornata cantare a squarciagola in macchina la mattina. #buonumore”"
"162100480359661568","1","0","1","1","1","Tweet Not Available"
"195592835066634240","1","0","1","0","1","“Nemmeno #ServizioPubblico mi soddisfa. #Grillo che sbraita anche no. Ma nessuno parla di #Finmeccanica? Meglio Piedone lo sbirro...”"
"190721990485753856","1","0","0","0","0","“roma deserta: de sti tempi la gente responsabile non esce di casa #venerdi13...”"
"393263706618204160","1","1","0","1","0","“Niente ufo anche a sto giro.........”"
"193095293686910976","0","0","0","0","1","“Forse Favia non ha spiegato bene il ruolo di #Grillo e del marchio"" ma basta poco per capire che un garante è necessario. #serviziopubblico”"
"146202962551767040","1","0","1","0","1","“TIBURTINA,LIMIDO (LA DESTRA) “ROMANI INSOFFERENTI VERSO GOVERNO MONTI” http://t.co/E4MLsOb0”"
"186806311684538368","0","0","0","0","0","“@SkySport #liberidichiedere giovinco,sorensen,immobile:sono giocatori di proprietà della juve,si potrebbero rivedere l'anno prossimo??”"
"395560204458532864","1","0","1","0","0","“@idieforthem anche io ho paura :/”"
"141965157155872768","1","1","0","0","1","Tweet Not Available"
"141832918837379072","1","1","0","0","1","Tweet Not Available"
"396740362641104896","1","1","0","0","0","“Lei ha una voce con i controcazzi. #italiasgottalent”"
"142253572640342018","1","0","1","1","1","“certo che se #Fini e Schifani avessero colpito i vitalizi prima della caduta di B., col piffero che nasceva il Governo #Monti. :)”"
"144382829625741312","1","0","1","1","1","“@AntonellaCik Staresti bene nel governo Monti,allora:)P.s.:loro invece hanno bisogno delle nostre chiappe,visti gli aumenti- specie benzina”"
"136125418997678081","1","0","1","0","1","“Per Chiodi il governo #Monti senza Letta è una iattura per #laquila ma ha capito che #italia è sull'orlo di un baratro? http://t.co/OMjTx4b3”"
"135792505554878464","1","1","0","0","1","“Governo: Monti diretto al Quirinale tra gli applausi: Roma, 13 nov. (Adnkronos) – Mario Monti ha lasciato palazz... http://t.co/aw9lZsKM”"
"147889788165423104","1","1","0","1","1","Tweet Not Available"
"195606232948678656","0","0","0","0","1","“Gente s'è fatta ammazzare il 25 aprile per vedere tutti noi appesi a un cappio"" #Grillo #serviziopubblico”"
"137221069424693249","1","1","0","0","1","“Il settore auto plaude al governo Monti http://t.co/SuiUsjz6”"
"143671420080238593","0","0","0","0","1","“La manovra del Governo Monti Che ne pensate? http://t.co/NzBpqy4z - LaNazione #Pisa”"
"146121683315597312","0","0","0","0","1","Tweet Not Available"
"197058953895616512","1","0","1","0","0","“@GraGrazer attivisti ancora in carcere e altri 2500 beagle prigionieri! non si fa nulla per loro? http://t.co/9GBVl9WD”"
"145161948898656256","1","0","1","0","1","“l'avevo annunciato ancora prima che si insediasse il Sobrio Mario Monti. chiudiamo i conti bancari!!! http://t.co/ao8Y3azQ”"
"191527046332153857","1","0","1","0","0","Tweet Not Available"
"134718901870268416","1","0","1","0","1","“@FLIbocchino Il Governo Monti piace a tutti coloro che hanno paura del voto. Ammettetelo”"
"195864019238780929","1","1","0","0","0","Tweet Not Available"
"144748797212360704","0","0","0","0","1","“#Manovra: ecco in anteprima lo schema della #riforma del #Governo #Monti @Carlo_Pistarino @tweetpolitica @”"
"195627893932564482","0","0","0","0","1","“D'Alema sdoganerà pure il vaffanculismo di Grillo? Dopo aver definito la #Lega una costola della sinistra dirà che #Grillo è il culo del #Pd”"
"136797843582230528","1","0","1","0","1","“Governo Monti, Passera, Profumo: mi sembra il golpe delle banche ma forse sbaglio...”"
"145429300563292160","1","1","1","0","1","“Ho sognato che Mario Monti si dimetteva. E che non si sapeva chi far salire al suo posto...”"
"192189940388462592","1","1","0","0","0","“Ho finalmente consegnato i miei capitoli. Grazie agli amici che mi hanno dato eccellenti spunti per correzioni e integrazioni!”"
"163619300790378497","0","0","0","0","1","“#Immigrazione: da Lampedusa appello a Mario #Monti http://t.co/NvkoqbCY via @PRISMANEWS cc @andreasarubbi”"
"391832844005556224","1","1","0","0","0","Tweet Not Available"
"162915304949813250","0","0","0","0","1","“GOVERNO MONTI, ECCO TUTTE LE AGEVOLAZIONI! http://t.co/iNbGCafY”"
"134515525928747008","1","1","0","0","1","“Mario Monti, l’uomo che piace all’Europa http://t.co/QwxLQAe7”"
"193475405653622785","1","1","0","0","1","Tweet Not Available"
"152735019402657793","1","0","0","0","1","“Aspetta e spera verde padana @ansa_topnews Bossi, Berlusconi mollerà governo Monti: Il Cavaliere? http://t.co/tQLnUPNN”"
"187842008247840768","1","1","0","0","0","“@FilippoNegroni Hai fatto bene zio!”"
"163007358371495936","0","0","0","0","1","“L’Unione europea e il Governo Monti insieme nel tentativo di incrementare l’accesso ai farmaci generici http://t.co/0zq52hkJ”"
"159575813887492096","0","0","0","0","1","“Riusciranno i due Mario - Mario Monti e Mario Draghi – a salvare l'eurozona? L'articolo di Martin Wolf. http://t.co/SKpS27q3”"
"134720463778742272","1","0","1","0","1","Tweet Not Available"
"193430587581804544","1","0","1","0","1","Tweet Not Available"
"163915259587997697","1","0","1","0","1","“Oggi sul Giornale (e dove, sennò?), Magdi Crociato Allam definisce il governo Monti come la peggiore delle dittature"". Amen”"
